Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_43_957.jpg;0;0.9994379;0;0.1082114;99.69067;85.60841;0.5345675;43.44243;-0.001560606
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_024.jpg;0;1;0;0.1899594;99.70183;85.61894;0.7718013;43.43741;-0.0002938582
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_091.jpg;0;1;0;0.2367583;99.72054;85.63663;1.119385;43.48763;-0.0002938075
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_157.jpg;0;1;0;0.2703407;99.73617;85.65129;1.318318;43.33418;-0.001231628
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_224.jpg;0;1;0;0.3609936;99.75119;85.66541;1.26457;43.38846;-0.003603802
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_291.jpg;0;1;0;0.4071383;99.77391;85.68674;1.096876;43.35663;0.0004923174
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_357.jpg;0;1;0;0.4683827;99.79438;85.70584;1.050408;43.11509;0.0007797864
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_423.jpg;0;1;0;0.5361859;99.81805;85.72787;1.073904;43.02392;6.308361E-05
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_490.jpg;0;1;0;0.5739942;99.85326;85.7605;1.159486;42.95602;-0.0009566091
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_558.jpg;0;1;0;0.6331838;99.88258;85.78768;1.247019;43.00706;-0.001681906
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_624.jpg;0;1;0;0.6790063;99.91273;85.81563;1.244441;43.04784;-0.001633547
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_691.jpg;0;1;0;0.7386645;99.95574;85.85551;1.195666;43.04261;-0.001160291
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_757.jpg;0;1;0;0.786265;99.99126;85.88839;1.195864;43.01233;-0.000958116
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_824.jpg;0;1;0;0.8529533;100.0289;85.92325;1.199233;43.0938;-0.001722038
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_891.jpg;0;1;0;0.9095119;100.0828;85.9733;1.219457;43.07372;-0.001325917
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_44_957.jpg;0;1;0;0.9512649;100.1257;86.01304;1.224244;43.10049;-0.0006795455
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_024.jpg;0;1;0;1.022997;100.1706;86.0548;1.22307;43.10687;-0.001026256
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_091.jpg;-1.504129;1;0;1.070942;100.2339;86.11312;1.216508;43.00562;-0.0002265145
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_157.jpg;-4.496224;1;0;1.113434;100.2845;86.15814;1.216003;42.70023;0.0004888689
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_224.jpg;-7.505014;1;0;1.17751;100.3384;86.20391;1.221058;42.24696;0.001374568
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_290.jpg;-10.50233;1;0;1.221837;100.4152;86.26535;1.219724;41.25224;-0.001861915
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_357.jpg;-13.5077;1;0;1.266003;100.4771;86.31114;1.223456;40.18769;359.9731
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_424.jpg;-15;1;0;1.324095;100.5425;86.35644;1.215529;38.90297;359.9424
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_491.jpg;-15;1;0;1.373485;100.6342;86.41634;1.166687;37.09026;359.9224
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_558.jpg;-15;1;0;1.415106;100.707;86.46091;1.133991;35.69017;359.8951
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_624.jpg;-15;1;0;1.475997;100.7832;86.5052;1.108547;34.25606;359.8583
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_690.jpg;-15;1;0;1.520866;100.8899;86.56334;1.061385;32.28822;359.8134
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_757.jpg;-15;1;0;1.565476;100.9738;86.60592;1.019937;30.7761;359.7748
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_824.jpg;-15;1;0;1.624132;101.0611;86.64743;0.9741646;29.2338;359.7314
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_890.jpg;-15;1;0;1.668663;101.1827;86.70079;0.9033611;27.13296;359.6681
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_45_957.jpg;-15;1;0;1.712022;101.2778;86.73902;0.843854;25.52252;359.6153
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_023.jpg;-12.01083;1;0;1.771869;101.3762;86.77661;0.7907404;24.03205;359.574
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_090.jpg;-9.017521;1;0;1.818084;101.5123;86.82726;0.7543347;22.45399;359.5544
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_157.jpg;-5.985374;1;0;1.863813;101.618;86.86621;0.7550223;21.59975;359.5756
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_224.jpg;-2.990849;1;0;1.924692;101.7269;86.90634;0.7926418;21.03085;359.6208
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_291.jpg;0;1;0;1.968562;101.8768;86.96311;0.9181742;20.783;359.723
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_357.jpg;0;1;0;2.011929;101.9924;87.00764;1.047994;20.78178;359.8262
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_424.jpg;0;1;0;2.06964;102.1107;87.05325;1.196091;20.79733;359.942
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_491.jpg;0;1;0;2.113783;102.2724;87.11378;1.366536;20.78156;1.665332E-05
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_557.jpg;0;1;0;2.157829;102.3946;87.15917;1.35198;20.77454;-0.001870392
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_624.jpg;0;1;0;2.222772;102.5186;87.20554;1.295498;20.76312;-0.0006743867
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_690.jpg;0;0.9002497;0;2.26644;102.6887;87.26918;1.280099;20.74468;-0.0006565023
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_757.jpg;0;1;0;2.305927;102.8196;87.31813;1.305851;20.73005;-0.0007329416
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_824.jpg;0;1;0;2.362146;102.9528;87.36793;1.328896;20.71533;-0.00125341
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_891.jpg;0;1;0;2.406493;103.1338;87.4355;1.324744;20.69474;-0.001260667
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_46_957.jpg;0;1;0;2.44932;103.2724;87.48722;1.328803;20.68217;-0.001189894
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_024.jpg;0;1;0;2.506042;103.4135;87.53983;1.337296;20.66915;-0.001328354
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_091.jpg;0;1;0;2.549296;103.6052;87.61124;1.336106;20.65298;-0.001319332
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_157.jpg;0;1;0;2.592082;103.7519;87.66582;1.337817;20.64097;-0.001324777
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_224.jpg;0;1;0;2.648896;103.901;87.72128;1.34096;20.6291;-0.00134677
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_291.jpg;0;0.8999561;0;2.691347;104.1034;87.79651;1.343539;20.61395;-0.001360649
